,text,favorite counts,retweet counts
803,2019年7月23日放送NHK総合「夢食堂の料理人～1964東京オリンピック選手村物語～」SnowMan宮舘涼太くん出演再放送してほしいですよろしくお願いします「夢食堂の料理人～1964東京オリンピック選手村物語,4,5
804,,0,0
805,福原愛氏の不倫騒動は離婚したくてマスコミに撮って欲しい衝動か⁉︎カメラ目線で撮られてるのがその証拠。（株）omusubi起業したけどイメージ悪くて厳しくなる。この時期不倫報道は痛過ぎる。オリンピックの番組解説やバラエティ番組も呼び辛い。将来卓球協会コーチや幹部就任も出来ないか⁉︎,1,0
806,,1,0
807,"本音を言うと大地震は足して18の2021,3,10かNZ地震の6日と6時間後の3,11の朝4時が怪しいのかと思う。引っ掛かるのがオリンピック問題だからこの時期の大地震はもしかしたら必然なのかも…有名イルミカードの複合災害は大地震とOP中止や津波や原子力発電などの複合災害なのかも…今年は舐めたら死ぬで？",2,0
808,,0,0
809,,2,0
810,主人公小5女の子、オリンピックでメダルをとるのが夢。コーチ26歳男性、スケートで夢破れた過去あり。ここまでくれば1人くらい刺さる人いるだろきっと！！！😂笑,0,0
811,そんなこと言わないで〜泣って感じ。でもオリンピックでコストルナヤ見たいから頑張ってほしい。「人生のすべてが間違っていた」コストルナヤ、わずか１年でプルシェンコ陣営離脱へ。条件付きで古巣の“エテリ組”に復帰(THEDIGEST),0,0
812,,2,1
813,まさか、岩﨑名美の今回のデジタル写真集も見られるのは一週間限定なのか(；´Д｀)？落とす前に閲覧期間が過ぎてしまい、同じ物を4回ぐらい買ったことがあるぜ。「オリンピックの様な岩﨑名美」というパワーワード(；´Д｀),0,0
814,みんなからの匿名質問を募集中！こんな質問に答えてるよ●明日のシス単オリンピックの意気…,0,0
815,本当にオリンピックをやりたかった(もう、やらなくていいですけど!)のなら🤔、少なくともワクチンの確保くらい確実にしておくべきだったかと!🤔,13,2
816,,1,0
817,オリンピック無事に開催されることを願いましょう。,1,0
818,五輪中止。安倍晋三の嘘八百オリンピックインタビューが酷い。復興に役に立たないという声が7割近くあるのに、安倍晋三は胸を張って復興五輪と言う...,0,0
819,予防接種が上手く行けばいいんですけどねぇ🤔,0,0
820,首都圏の学校の受験時に、代々木オリンピックセンターに泊まっていた。申し込めば食堂が、試験合間に食べる弁当も作ってくれた。食堂のおじさんが微笑み「がんばってね！」と弁当を渡してくれ、私は志望大に入ったが、それが地獄の一丁目に踏み込んでいたとは、当時の私は知る由もない,0,0
821,東京駅丸の内北口赤レンガが綺麗。東京オリンピックは開催されるのかしら？,3,0
822,このご時世なんだしオリンピックは中止してe-sportsの配信してる邦画よほど人間復興の理念であり、平和への道のだと思う聖火マラソンなんかやめて日本にマイクラのサーバータテテみんなで建築しようぜ,0,0
823,,4,1
824,学生から日常生活を奪っておいて、オリンピックはいりません！,11,4
825,,1,0
826,オリンピックはするべきじゃない！……っていうか、まともなおつむを持った人なら中止一択でしょ！？,0,0
827,オリンピックのチケット代返してほしい,0,0
828,強引に開催するオリンピックに小池都知事がしゃしゃり出てくるのだけは許せないからリコールしたいんだけど署名250万人くらい集めなきゃいけないの無理ゲーすぎる。,0,0
829,,0,0
830,,1,0
831,日本のオリンピック役員が誰になろうどどうでもいいのですが、東京オリンピックに出場する人は、選手村で都民税を使って誰とセックスしたのかは、明示してほしい。,0,0
832,2056桁の10進数の暗号はRSA暗号と言いこの数字を素因数分解して解くのだがパソコンで解くと数万年かかるレベル。それを最終的に暗算で解いてしまうのが数学オリンピック日本代表の２位。,0,0
833,[昭和(戦後)]1964年東京オリンピック開催.,0,0
834,無観客では何の価値もない…選手村村長「川淵三郎氏」が語る東京オリンピック,0,0
835,キリスト教から見ると、悪魔のバール＝ゼウスを祭る古代オリンピックは、きっと悪魔の祭典って思ったでしょう。そして、長らく禁止されていたのを復活させたのが、今日Tweetしたフリーメイソンのピエールさんよ。★これから先の事はピエールのTweetに移動するよん。👋🏻,4,0
836,今年オリンピックの開催は無理だと思ってた要因の老害は消えたけどやはりできる感じがしない。,0,0
837,1984年ロサンゼルスオリンピック男子10000m決勝,0,0
838,shoは本気でオリンピック狙ってて日本代表候補に選ばれてたけど脚の怪我で現役を余儀なくしたんだよね。田村淳の番組で見たよ。だってさ,0,0
839,慶應時代にだいぶ苦しめられた藤田選手のブログ🏉尊敬するアスリートの１人です✨東京オリンピックに関しては何とも言い難い今日ですが、活躍する姿は見たい❗️,1,0
840,,0,0
841,胸が痛む内容‥もう戦争なんか、やめようよねえ、ここまで来たらさ‥でも、やめられなくて更に大勢の命を失ったんだよね。やめられない所、今のオリンピックと酷似してるよね。,14,6
842,でも言った言わないなんて不毛なだけで、緊急事態宣言何かももう効果あるとも思えないんですが。そもそもオリンピックやるんでしょ？なのに緊急事態宣言って私の中ではおかしな話でしか無いんです。,0,0
843,,2,0
844,オリンピックは韓国排除で,0,0
845,東京オリンピックTokyo2020jpまでに,0,0
846,アメリが代表のチケットほちい🙄NBAコミッショナーのアダム・シルバー、東京オリンピックへの選手派遣について「選手の判断次第」とコメント（バスケット・カウント）,0,0
847,８月まで伸ばせオリンピック再延期は無い。,0,0
848,,0,0
849,この容姿とキャラクターの人間が無数の未来にフィギュアスケートを選んでしかも才能があってオリンピック金メダリストになるってこの世の奇跡じゃないですか羽生結弦×フィギュアスケート奇跡,1,0
850,存在しないオリンピックのアイテムだ…,4,0
851,王毅さん！世界中から嫌われこのままだと、🇨🇳オリンピックも無理ですよ。,0,0
852,無事に開催されて欲しいですね。石川県の聖火リレーは女優の常盤貴子さんでしたがスケジュールがあわなくなったとの事で辞退されました。森前会長は石川県出身🥲,2,0
853,オリンピック委員会の悪口か？,1,0
854,今日は『豆知識』です。殆ど知られてませんが、1900年パリオリンピックで『Angling』が正式競技として採用され、6カ国600選手が参加し、『川魚』の釣果(数)を餌釣りで競いました。1964年東京五輪でも候補に挙がったそうです。今後バスやトラウトを対象にアメリカ次第では可能性があるかも……！？,7,0
855,世論は原発もオリンピックも中止か延期であるのに、いずれも聞こうとしない現政権。どこが国民のために働く内閣なのか！,9,3
856,,1,0
857,みんなからの匿名質問を募集中！こんな質問に答えてるよ●今後叛逆性続けるにあたって、団…●東京オリンピックのチケット申込…●٩('ω')و寝落ちプレ…●今日もリエンス領で寝ちゃうの？…,0,0
858,みんなからの匿名質問を募集中！こんな質問に答えてるよ●金融緩和政策に類似して、夜の営…●東京オリンピックのチケット申込…●お給金は？…●今一番欲しいものは何？…,0,0
859,みんなからの匿名質問を募集中！こんな質問に答えてるよ●どういうジャンルのアニメが好き…●東京オリンピックのチケット申込…●丸坊主になってみたい？…●鬱々…,0,0
860,著名人ランナーの辞退が相次いでいる東京オリンピックの聖火リレーは今月２５日にスタートします。実施へ向けて、検討は十分だったのでしょうか？聖火リレーの目的とは、そもそも……。,1,0
861,元々作品が持つポテンシャルの高さも当然あるけど、世の中がコロナとかオリンピック関連以外の共通の話題を欲していることもあって、エヴァはかなりヒットするのではないかという予感がしている。,0,0
862,ヤバい船からはいち早く逃げるのが得意な小池百合子が、この頃はオリンピックに前のめり感を出さなくなってきたのだからいよいよオリンピックは…。,0,0
863,,0,0
864,京谷くんと月島くんが仲良いのどう考えてもやばいでしょ一緒にオリンピックみる2人とか(ｶﾞﾀﾌﾞﾙ),0,0
865,中国、海警法は国際法に合致2021年3月7日,0,0
866,はい。全てはオリンピック開催の為。その勢いを借りて衆院選圧勝を狙っております。その為にはコロナでどれだけ国民が苦しもうが自助で頑張れと！お為ごかしな公助はほんのちょっとだけよ！😡💥💥💥,0,0
867,みんなからの匿名質問を募集中！こんな質問に答えてるよ●幸せって思う瞬間は…●チャタテムシはご存知ですか？…●オリンピックは何のチケット申し…●質問箱の新しい試み！あ…,0,0
868,【「オリンピックはさっさと決めないとダメですよね。一番しんどいのは選手じゃないですか。一番つらいのって、あるのかないのかわからないけど練習しているということ。多分、選手も（開催は）やらないと思っていますよね。」】,0,0
869,【三国峠～籠坂峠】東京2020オリンピック自転車競技ロードレースコース360°VRコースハイライト,1,0
870,小池百合子はやっぱり「オリンピックの成功」と「自身の国政復帰実現」しか頭にない。夏の都議選は「都民ファーストの都議」を大量落選させるしかありません。あと小池知事誕生のキッカケを与えた「舛添」を都知事にした「自民党」「公明党」にも厳しい審判を。,0,0
871,BBCで、日本はオリンピック反対デモをしているの報道があった。映像はたぶん表参道か？短かったけれども、デモをしているのは知らなかったので、日本国民の気持ちが英国に流れてよかった。,1,1
872,8／22大阪…今度こそ参加できるだろうか…自信ないけどオリンピックが開催されるなら行っていい気がする。,1,0
873,ほらね、小池は自分の政治的影響力にコロナを利用してるに過ぎない。去年オリンピックを開催させると言い切っていたのは森ではなく小池だぞ。【暴露全容】黒岩知事が小池知事に「ダメだ!」宣言解除めぐる軋轢明らかに橋下徹氏は「見せ方」に苦言（フジテレビ系（FNN））,1,0
874,みんなからの匿名質問を募集中！こんな質問に答えてるよ●うんお花(笑)ツッコん…●ばあちゃん家がつまらん？お前の…●こんばんは(゜∇^d)!!質…●オリンピック・パラリンピックが…,0,0
875,今はもう、世界的にこんな状況でそれどころでは無いので、ごめんなさいと頭を下げる勇気を。オリンピック辞退は初めての事じゃないし、むしろ日本国民の聡明さに世界が刮目するでしょう。秘密のたからばこ,0,0
876,みんなからの匿名質問を募集中！こんな質問に答えてるよ●車のナビを信用できなくなりまし…●好きな力士はだれですか？…●上から読んでも下から読んでも…●オリンピック、結局トーキョーと…,0,0
877,新城選手パリーニースからシーズンインか今年はオリンピックもあるし頑張ってほしいな,0,0
878,4/1エイプリルフールで1番多いのはオリンピック中止だろうと予想。ところが...,0,0
879,N田に彼女出来たら、5歳児がオリンピックでるようなものさ？,0,0
880,和田アキ子「あのコロナッ、破ｯｯｯｯｯ！！！！！！！！！！！」《全世界、コロナ終息》❤サンキューアッコ❤,4,2
881,最近、オリンピックの報道が減ったような・・報道すれば、開催は無理だという大方の意見に触れないわけにはいかないし、触れれば官邸からナイフだ。そりゃ減るはずか…,35,15
882,今、京都で開催中の京都コングレス。コロナ禍の中で例外的に各国から要人が来日する大規模国際会議。これは、京都コングレスを無事に開催しているんだから、東京オリンピックもやるよ、大丈夫だよ、と言う政権側のアピールもあるんじゃないですかね。,4,0
883,【◇オリンピックに向けた日本代表合宿が招集されたため、・４セット目、,6,0
884,自身は対策無しで人一倍の権力欲と保身だけ、「お願い」「やっている感」だけでは人災コロナは収まらない。地味なコロナ対応は本人には苦痛だろう、キャスター時代同様華やかな中で目立ちたい存在だから、残念だがオリンピックは格好の演出となるはずだつたろうに、今年はもっと苦しむだろう,0,0
885,そういえば今年の総合火力演習はどうなるんだろう？昨年と同様、オリンピック開催の可能性も織り込んで非公開で5月かしら？,5,0
886,東京都議選2021年7月4日都民ファースト、小池擁護的な発言、緊急事態宣言延長、一律協力金になんの問題提起しないやつ、オリンピック推進してるやつ、今のうちに全員チェックしておこう！絶対落としてやる,3,0
887,【動画】「廃止だ廃止」「地獄に落ちろオリンピック！」JOC前で東京五輪中止を求めるデモ警察官50人出動で騒然,0,0
888,「偶然にも作中の設定が現実世界の未来と一致した」のと「現状から予測（予言）していた」のは絶対に区別してほしくて2021年にオリンピックが中止したのとかだよ,0,0
889,そもそも今回の延長って、7日解除と21日解除とでは25日から始まる聖火リレーまでに感染者数が増えるリスクが前者の方が高いから、2週間延ばして25日までは感染者数を増やさないことが目的でしょもし25日以降に感染者数が増えても聖火リレーしてるし、オリンピックやらなきゃいけないよねって言えるし,0,0
890,もうオリンピックやめよう。経済効果は地方に及ばないから地方には負担しかない。東京に協力したい気持ちももうないよ。地元の伝統的なお祭りを復活できることのほうが重要。,0,0
891,完全なり政治禁治産者安倍晋三五輪中止。安倍晋三の嘘八百オリンピックインタビューが酷い。復興に役に立たないという声が7割近くあるのに、安倍晋三は胸を張って復興五輪と言う...,3,1
892,一番おもろないのは、オリンピック予選に海外組呼びませんから！って最後まで物語全体でしつこく言い続けたけど思いっっっっっきり呼んどいて、よくまぁそんな譫言を言い続けられるよね……,1,0
893,機会があれば観てみます😊,0,0
894,みんなからの匿名質問を募集中！こんな質問に答えてるよ●今までで一番、熱く盛り上がった…●彼氏が目の前で女友達にボディタ…●東京オリンピックで侍JAPAN…●オオオオオオオオオオオオ…,1,0
895,７月のオリンピックに是非参加したいなどと考えている国が、世界の何処にあるのか？ＩＯＣ、政府、組織委、ＪＯＣ、東京都は、各国にヒヤリングしなければならない。各国とも今年は、コロナを納めるのに専念したいと考えていて、丁重に不参加を表明されるのがオチである。,0,0
896,東京2020オリンピック・パラリンピックCollection.2020年東京大会は「未来への継承」,2,0
897,近代オリンピックはこれからつくっていくべき夢である。,5,1
898,,2,0
899,オリンピズムにのっとったあるべき正しいオリンピックを東京（日本）で開催するべきであり、今次開催される東京オリンピック2020はそうあるべきだ。そして今後ともそのような正しいオリンピックを世界各地で続けていくべきである。,7,1
900,,0,0
901,みんなからの匿名質問を募集中！こんな質問に答えてるよ●なんで男って彼女に「肉じゃが」…●もう薄々感づいてるでしょ？…●オリンピック楽しみなんですけど…●己の道を行くほうですか？人に合…,1,0
902,緊急事態宣言延長は意味あるの？オリンピック開催宣言の為だけでしょ？今年の緊急事態宣言はなぜ給付金ないの？何故去年は少ないのにあったの？飲食店だけ補助はひどい。,1,0
903,本当に気の毒。まぁこの世の中、声の大きい人の勝ちってことなんだろうな…,0,0
904,みんなからの匿名質問を募集中！こんな質問に答えてるよ●きちんと情報を収集し投票した人…●ラーメンとはただ腹を満たすもの…●リアルで政治の話振られたらどう…●東京オリンピック賛成・反対？…,1,0
905,みんなからの匿名質問を募集中！こんな質問に答えてるよ●自撮りみたい。…●オリンピック楽しみなんですけど…●ネットで最近何買った？…●最近誰と遊ぶのぉ～？ww…,1,0
906,人生の初めて投資として1万円購入した。🙌東京オリンピック大会開幕時は日本円上昇してお願い🙇‍♂️🙇‍♂️,4,0
907,しかもその行事とは血を伴う生け贄を捧げられており、悪魔の儀式そのものだったようです。古代オリンピックの選手は全裸で競技をしていました。異常です…😱また、オリンピック開催中は男性同士の性行為までも蔓延していたとか…😱キリスト教徒には許し難い行為だったというわけです。,2,0
908,,1,1
909,Windowsの自動更新かかるとヤヴァイ場面ベスト55位テレビ中継入る有名人の披露宴4位超大物演歌歌手の引退公演最終日3位N○K「ゆく年くる年」のスタジオ2位オリンピック開会式演出用1位かくこうげきのぼうぎょでも、まぁ、やるんでしょうなMSは。自分達が「神」だと思ってるから。,0,0
910,菅が、東京オリンピックの中止を公表するらしい,0,0
911,ウマ娘のこと人を見世物みたいにしてて気持ち悪いとか言ってる人達はオリンピックとかどういう気持ちで見てるんだろうか,22,9
912,「中共は、オリンピック選手にワクチンを提供するためにIOCと協力する用意がある」そうだ。,1,0
913,ジュニア大会。インターハイ。ユニバーシアード。オリンピック。東野なら走れるだろう。そうして僕はきっとそれをテレビで見るんだ。[由郎],0,0
914,まだその頃は知らなかった…ｵﾘﾝﾋﾟｯｸのｷｬﾗのｱﾆﾒ見て♬走れｺﾞｰｲﾝｸﾞﾎﾞｰｲは歌ってたけどね😚,1,0
915,今年はオリンピックですね！乾杯！,0,0
916,中韓は、さらに先まで入国禁止が必要,1,0
917,ただオリンピックの団体戦かなんかに出るかもね,0,0
918,,0,0
919,水心子「来たかったけど来れなかった」はら「オリンピックちゃんのことか？？？」,0,0
920,[709]緊急事態宣言が発令されたなかで注目されるのが東京オリンピックの行く末です。先日のアンケートでは国民の８割が延期または中止が現実的と考えており、開催が危ぶまれる状況が続いております。その中でオリンピック...,0,0
921,これを読めば自転車トラック競技の有名どころを抑えられる・・・かも？最強のオリンピアンは誰？自転車トラック競技オリンピック金メダリスト振り返り,16,2
922,恐れていたことが的中、医療崩壊の現実と向き合う事に・感染爆発で各地で医療難民、多くの死者が出る・オリンピックはもちろん中止・ワクチンの混乱が収まらない・経済活動が相当落ち込む、企業倒産、失業者が増大・変異種で4波、さらに悪化の予想早期の大規模検査と隔離しかない,2,1
923,今のがそろそろヤバいなーと思っていたのだけれど、公式でオリンピック限定カラーは3割引で売ってるというのを聞いて買ってしまったあたり,0,0
924,震災時、民主党は酷かったって言う人居るけどさ。邪魔してたの自民党でさ·····あの時民主党がお金回してくれなかったら今まだもっと沢山の人が仮説暮らしだよ？政権変わってオリンピック決まって業者引っ張られたからまだ復興途中だよ？,0,0
925,肩を怪我してから勝てない🙄あと５つの大会を終わったらオリンピックなのに…自分に無力さにイライラする。,0,0
926,柔道・新井千鶴クセが強い“伏兵”との苦戦で収穫「五輪１、２回戦で戦う確率高い」/スポーツ/デイリースポーツonline,2,0
927,幸せです。オリンピックができればもっと幸せです。,0,0
928,サクライ氏は日本国民の８割がオリンピック反対してるっていうけど本当だろうか？日本が中止で肥溜め組織の冬のオリンピックが開催されたらどうなんだろう、日本がダメな国ということにならないか？,1,0
929,オリンピックを開催したとしても、外国人観光客観客を拒否を明確にした時点で、経済効果外国人観光客によるオリンピック費用回収は見込めない！海外のTV局の放送利権、日本の一部の企業の為利権の、変異種コロナ感染リスクのあるオリンピックなど中止するしか無い！,2,0
930,みんなからの匿名質問を募集中！こんな質問に答えてるよ●MTGで好きな色は何ですか？…●オリンピックも増税も元をたどれ…●好きでした。…,1,0
931,,0,0
932,みんなからの匿名質問を募集中！こんな質問に答えてるよ●今まで誰にも言ってない秘密を教…●オリンピック楽しみなんですけど…●服からでは？その方が面倒じ…●Vの前世の話を検索避け無しです…,0,0
933,リムジンバスケット▶とんかつの刺身▶ミジンコ弁当▶羽毛布団パフェ▶フェリペ大統領オリンピック▶,1,0
934,オリンピック自体はどうでもよくてアスリートをダシにして放映権料だけ欲しいんだよね,0,0
935,◯◯の噂のあるひとたちがオリンピック反対とか聖火ランナー辞退とかなんか炙り出しだね。日本好きだから、絶対やります‼️なんて言う人は出てこないかな⁉️,1,0
936,東北地震発生10年が経過東北復興は、原発はいまだ危機的状況、帰りたくも帰れない人たちがいまだに多数オリンピック招致時原発はアンダーコントロールと嘘を言い、今復興オリンピックと言えるのか原発終息が見えて初めて復興と言えるのではないか,1,0
937,入替まで時間あるのでサウナ🧖‍♂️へオリンピック聖火リレーのトーチが展示してありました。模様付きのトーチは前回のリオ五輪のトーチです。今回使用するトーチは上部が桜🌸の形になっています。石川県の聖火リレーは5/31-6/1ですよ。,23,1
938,,0,1
939,【動画】「廃止だ廃止」「地獄に落ちろオリンピック！」JOC前で東京五輪中止を求めるデモ警察官50人出動で騒然,0,0
940,オリンピックもあるし💦,0,0
941,NHKニュースで山あげ祭りが出てきたなぜか親近感わくニュースだったでもオリンピックはどうなるのかな歌舞伎舞台を聖火リレーで展示へ｜NHK首都圏のニュース,1,0
942,杉浦はランニングニーもキャッチした北宮はブレーンバスター狙いも着地した杉浦がターンバックルジャーマン！鬼エルボーの乱打！北宮は構わず前進も杉浦がナックル！桜庭は中嶋をスリーパーでセーブ！杉浦は北宮にオリンピック予選スラムはロープブレーク！,0,0
943,杉浦がオリンピック予選スラム！！！,27,7
944,【観客を募集中】3/20.21(土日)日本パラ陸上大会が開催されます。in駒沢オリンピック公園私は仕事として選手のサポートで参加予定です(^^)/,2,0
945,経路不明感染者のほとんどの人は通勤電車マスクしている人の2割は正しくつけていないこれでわ感染者の下げ止まりわ無い何故電車内わ感染すか危険度が高いと誰も言ってくれない❓経済❓オリンピック❓それとも何かな。,1,0
946,まぁ、現状は無理でしょう。馬鹿な私でも判る。故に、感染拡大防止に国民は協力し感染者も、減ってます。オリンピックは国民の協力、努力を無駄にするだけ,1,0
947,あっお母zさん何でも無いよ、ズfボン下ろしてるのはあれだkよほらあれオリンピック出たいんだよ俺,0,0
948,オリンピックどころではない。オリンピックにこだわった奴は国賊だ！！ブラジル感染再拡大で死者最多大統領「泣き言やめろ」,0,0
949,オリンピック村でコンドーム配布くらいではもう全然驚けないので日本寄生虫学会でコンドーム配布くらいのスクープ持ってきて欲しい(*´ω`)、w,0,0
950,今年、オリンピックが開催されるとしたら、震災からちょうど10年。海外からの観客を制限するんだろうから、最高の映像で日本という国を発信して、魅せればよいのに。,0,0
951,時短営業がほんとに迷惑だから、ダラダラ緊急事態宣言延ばすならオリンピックもやるな,2,0
952,昨日の夜はお友達夫婦のお宅にお邪魔してたんで照のSHOWチャンネル今観たんだけど、もうさ、普通にその道にいればオリンピック出れるんじゃない？？？,0,0
953,なぜかというと。同時のギリシアはローマに全土を征服されていて、そのローマが392年にキリスト教を国教にしたから。キリスト教以外の宗教は禁止。となれば、古代オリンピアの信仰も異教で禁止。そもそも当時のキリスト教徒は古代オリンピックを嫌っていた。宗教行事だったので。,5,0
954,あすのシン・エヴァがどこまで時代を反映するか。ゴジラと巨神兵とエヴァが仲よく遊ぶ姿がスクリーンに……五輪中止。安倍晋三の嘘八百オリンピックインタビューが酷い。復興に役に立たないという声が7割近くあるのに、安倍晋三は胸を張って復興五輪と言う...,1,0
955,【動画】「廃止だ廃止」「地獄に落ちろオリンピック！」JOC前で東京五輪中止を求めるデモ警察官50人出動で騒然,0,0
956,小田急の車両。東京オリンピックを開催するムードを盛り上げるため🙂,1,0
957,今回の緊急事態宣言延長が政府の小池知事潰しの狼煙であればまだ救われる。緊急事態宣言明けからの経済回復、オリンピック開催に向けて加速。気候もよくなり陽性者も現状程度で抑えられるだろう。コロナ脳撲滅。,1,0
958,俺たちがオリンピックだ！！,0,0
959,,0,0
960,オリンピック中止求めるデモで人集まるくらいなら集まってオリンピックやれば,0,0
961,森氏の辞任、ジェンダー平等に本格的な取り組みをジュールズ・ボイコフ米パシフィック大教授東京オリンピック中止とともにオリンピックというものがなくなる。どうせオリンピックも金儲けならば、ワールドカップや世界選手権でいい。大義名分のオリンピックはいらん,0,0
962,酒太るだけだしほんと！飲まない方いいよ！（自責）トニトニ知らない？？2020年のオリンピックに向けて2013年くらいからジャニーズずっとトニトニ言ってたんだよね😂トゥエンティートゥエンティーの略でトニトニ😂,0,0
963,安部菅政権は原発の核の処理しても沖縄の辺野古の軟弱地盤にしてもそしてこのコロナ禍でのオリンピック開催も何ら解答をもたず先を見通せないまま一度決めた政策を決して止めることをせず強行し続けることだけで政権維持しようとする地獄の政権,1,0
964,いまだにオリンピック開催が目論まれているようですが、海外アスリート招けるなら、当然大学の対面授業再開も中高生の修学旅行も可能ですよね？って思うのは自分だけではないはず…,1,0
965,オリンピックで作った建築建物、もったいなかった。,0,0
966,東京オリンピックへの参加は選手次第かぁ～…外交摩擦も踏まえて、IOCとしては上手い発言やなぁ～。。。,1,0
967,日本政府は「日本変異株」が確認されてオリンピックが流れるのをのみ恐れてるとか、まさかとは思うけどそんなわけないよね？よね？,0,0
968,【定期】超健全な中3男子です。ダンガンロンパ2にはまってる。好きなキャラは罪木。初心者。NARUTO/夏色ランデブー/ソードアートオンライン/人類は衰退しました/けいおん/ダンガンロンパ/サッカー/ピアノ/ボカロ最近はオリンピックに夢中です。リフォローします。,0,0
969,"整数の組(x,y)であって,x^2-y^4=2009を満たすようなものを全て求めよ.(2009スペイン数学オリンピック)",0,1
970,TOKIOと窪田正孝さん、福島走る聖火ランナーを辞退-東京オリンピック：朝日新聞デジタル問題の多いTOKOをはずすべきだった。辞退するのは当然、むしろ遅すぎた。早く代わりのランナーを選ぶべき！,0,0
971,物理的に物がない接種技術者の不足に運搬に保管と無理がありますからね💦私は世界的には年内の年末辺りに、一定の収束へ向かうと予想はしてますけどオリンピック開催をする日本は、かなり遅れるのではないかと思ってます。,0,0
972,オリンピック期間の生き方,0,0
973,やっぱり今年は、何が違う感じるのは、僕だけなのか？？・小田急沿線に住んでいる→ロマンスカーミュージアムができる・横浜出身→横浜にロープウェーができる・プリキュア・コナン好き→両作品の映画の舞台が東京23区・相模原→オリンピックの競技が見れる・今年24歳になる→年男,1,1
974,,3,0
975,,1,0
976,私もオリンピックどころでねえ😠💢,2,0
977,こんにちは。こちらで英会話の効率的な学習方法をお伝えしていきます。英会話って語学学校で学んでいるだけではある程度しかできるようになりません。帰国子女の英会話習得法を試してオリンピックまでにはペラペラを手に入れましょう！,0,0
978,,0,0
979,オリンピックのチケットもこんなんだったなんとかなるでしょ,0,0
980,【定期】『新型コロナで住まい・居場所を失った人のために「オリンピック選手村」の一部を開放してください』の電子署名活動を応援します,0,0
981,ヒント:オリンピックまであと何ヵ月,0,0
982,オリンピック開催しなくても批判されないと思うけどなぁ国の我儘聞いてあげるほどの余裕も無いし…,1,0
983,ことなこのデュエダンはもはやオリンピック金メダルレベルの動きです,1,0
984,ダイクマ→オリンピックとなってた居抜き物件がブコフになっててちょっと覗いたらギターが安く売られてた練習用に一つ買おうかしら,0,0
985,【動画】「廃止だ廃止」「地獄に落ちろオリンピック！」JOC前で東京五輪中止を求めるデモ警察官50人出動で騒然,0,0
986,ことなこのダンスをオリンピック競技と表現した方、ほんと秀逸すぎるわ確かにあれはオリンピック競技やった,0,0
987,”日本ラグビーフットボール協会、理事の谷口さん”ラグビー界は私が高校生だった頃の大昔から森喜朗さんが顔役でしたが。最近はちょっと方針を変えたのかな。変えないとマズいですよね。オリンピック界隈はいつまで森喜朗を使えると考えているのか？視聴料1500円。見ません。,0,0
988,(o´∀｀o)ﾉ,1,0
989,さて？復興オリンピックの文字は何処に？なんか〜すべて間違っちゃ〜いませんか？TOKYO〜🇯🇵〜JOC〜IOC〜世界の皆さま？ニッポンの春は美しいのです〜(🌸´⌓`🌸),2,0
990,これに参加するって、中国の虐殺と人権弾圧への支持と同じ意味だもんな。,8,0
991,入り用だから、金よこせ！ってさ、オリンピック意地でもやるから、おめぇらの税金から捻出するからな！って言ってるのと同じだよね...,2,0
992,「ことなこのデュエダンはオリンピック競技」ってわかりみがすぎる,2,0
993,【動画】「廃止だ廃止」「地獄に落ちろオリンピック！」JOC前で東京五輪中止を求めるデモ警察官50人出動で騒然,0,0
994,ハワード版ちゃんと見たのが手術で入院してた時（BOXで持って行ってた）だったから覚えてないことが多すぎロンドンオリンピック真っ最中の頃…,2,0
995,デュエダンがオリンピック競技理解しましたﾉｼ,1,0
996,続き。そして2階には、オリンピックの様々な競技を雛人形や日本人形で再現した『ひなの競演』という圧巻の展示物。めちゃくちゃ面白かった～😂愛媛県八幡浜日土地区『YAMATTO学舎』。古き良き木造校舎の趣をそのままに、美味しいイタリアンと、季節の展示や風景が楽しめます。,50,1
997,,0,0
998,オリンピックとかリニア出てくるやつは4月公開！！って予告流れて、😳⁉️⁉️なった笑笑,1,0
999,オリンピックも断固中止してください。,0,0
